genes,reactions,density,cluster,Refseq_ID,Mycobrowser_Version,Feature,Start,Stop,Score,Strand,Frame,Name,Function,Product,Comments,UniProt_AC,Is_Pseudogene,Functional_Category,Protein Data Bank,PFAM,UniProt,Gene Ontology,Enzyme Classification,Drug Resistance Mutations,InterPro,UniProtKB/TrEMBL,SWISS-MODEL,Orthologues M. leprae,Orthologues M. marinum,Orthologues M. smegmatis,Orthologues M. bovis,Orthologues M. lepromatosis,Orthologues M. tuberculosis,Orthologues M. abscessus,Orthologues M. haemophilum,Orthologues M. orygis
Rv2500c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,2813727,2814911,.,-,0.0,fadE19,"Function unknown, but seems involved in metabolism of small branched-chain fatty acids and macrolide antibiotic production. Catalyses the alpha, beta-dehydrogenation of acyl-CoA esters and transfer electrons to ETF, the electron transfer protein.",Possible acyl-CoA dehydrogenase FadE19 (MMGC),"Rv2500c, (MTCY07A7.06c), len: 394 aa. Possible fadE19 (alternate gene name: mmgC), acyl-CoA dehydrogenase, similar to many e.g. Q9XCG6|ACDH from Streptomyces coelicolor (386 aa), FASTA scores: opt: 1714, E(): 1.1e-98, (69.45% identity in 383 aa overlap); Q9XCG5|ACDH from Streptomyces avermitilis (386 aa), FASTA scores: opt: 1713, E(): 1.3e-98, (70.0% identity in 383 aa overlap); Q9L7W5|FENK from Bacillus subtilis (370 aa), FASTA scores: opt: 1094, E(): 2.3e-60, (48.4% identity in 372 aa overlap); etc. Contains PS00072 Acyl-CoA dehydrogenases signature 1, PS00073 Acyl-CoA dehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",I6Y0W5,No,lipid metabolism,,O06164,I6Y0W5,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6Y0W5,ML0438,MMAR_3847,MSMEG_4715,Mb2528c,,,,,
Rv3516,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,3952544,3953335,.,+,0.0,echA19,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA19 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv3516, (MTV023.23), len: 263 aa. Possible echA19, enoyl-CoA hydratase, similar to other e.g. Q9ZHG2|ECHA1 from Rhodococcus fascians (275 aa) FASTA scores: opt: 613, E(): 6.4e-32, (45.15% identity in 259 aa overlap); P76082|PAAF_ECOLI|B1393 from Escherichia coli strain K12 (255 aa), FASTA scores: opt: 523, E(): 3.3e-26, (33.6% identity in 256 aa overlap); Q9I393|PA1629 from Pseudomonas aeruginosa (261 aa), FASTA scores: opt: 475, E(): 3.8e-23, (36.85% identity in 247 aa overlap); etc. Also similar to many carnitine racemases eg BAB52369|MLL6015 from Rhizobium loti (Mesorhizobium loti) (257 aa), FASTA scores: opt: 546, E(): 1.1e-27, (36.65% identity in 251 aa overlap). Similar to several putative enoyl-CoA hydratases from Mycobacterium tuberculosis, e.g. P96404|ECHA1|Rv0222|MTCY08D5.17 (262 aa), FASTA scores: opt: 630, E(): 5.1e-33, (44.5% identity in 254 aa overlap); and O53783|ECHA5|Rv0675|MTV040.03 (263 aa) FASTA scores: opt: 499, E(): 1.1e-24, (40.5% identity in 252 aa overlap). Could belong to the enoyl-CoA hydratase/isomerase family.",O53561,No,lipid metabolism,,O53561,O53561,"GO:0008152,GO:0004300",4.2.1.17,,,,O53561,"ML0351,ML0351c",MMAR_5002,MSMEG_5915,Mb3545,,,,,
Rv1141c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,1268203,1269009,.,-,0.0,echA11,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA11 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1141c, (MTCI65.08c), len: 268 aa. Probable echA11, enoyl-CoA hydratase, similar to others e.g. P24162|ECHH_RHOCA probable enoyl-CoA hydratase from Rhodobacter capsulatus(257 aa); CAA66096.1|X97452 enoyl-CoA isomerase from Escherichia coli (262 aa), FASTA scores: opt: 513, E():1e-25, (36.1% identity in 249 aa overlap); etc. Also similarity with naphthoate synthases. Also highly similar to downstream ORF Rv1142c|MTCI65.09|echA10 probable enoyl-CoA hydratase from Mycobacterium tuberculosis (268 aa), FASTA scores: opt: 1225, E(): 0, (72.3% identity in 267 aa overlap).",O06541,No,lipid metabolism,,O06541,O06541,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,O06541,,,MSMEG_5185,Mb1173c,,,,,
Rv0244c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,293798,295633,.,-,0.0,fadE5,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE5,"Rv0244c, (MTV034.10c), len: 611 aa. Probable fadE5, acyl-CoA dehydrogenase, equivalent to AL022486|MLCB1883_15 from Mycobacterium leprae (611 aa), FASTA scores: opt: 3598, E(): 0, (89.4% identity in 611 aa overlap). Also highly similar to AL0211|MTV007.14 from Mycobacterium tuberculosis (609 aa), FASTA scores: opt: 2576, E(): 0, (64.6% identity in 611 aa overlap); and to various other bacterial proteins described as putative acyl-CoA dehydrogenases e.g. AE0010|AE001025_6 from Archaeoglobus fulgidus (387 aa), FASTA scores: opt: 229, E(): 6.8e-08, (29.8% identity in 409 aa overlap); etc.",O53666,No,lipid metabolism,,O53666,O53666,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O53666,ML2563,MMAR_0505,MSMEG_0406,Mb0250c,,,,,
Rv0675,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,774783,775574,.,+,0.0,echA5,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA5 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0675, (MTV040.03), len: 263 aa. Probable echA5, enoyl-CoA hydratase, similar to several e.g. NP_252116.1|NC_002516 probable enoyl CoA-hydratase/isomerase from Pseudomonas aeruginosa (256 aa); Q20376 protein similar to enoyl-CoA hydratase from Caenorhabditis elegans (258 aa), FASTA scores: opt: 697, E(): 0, (47.3% identity in 245 aa overlap); etc. Also similar to others from Mycobacterium tuberculosis e.g. Z92669|MTCY8D5_17 (262 aa), FASTA scores: opt: 493, E(): 3.6e-25, (39.1% identity in 243 aa overlap); etc.",I6Y4E8,No,lipid metabolism,,Q7D9G0,I6Y4E8,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6Y4E8,"ML1885,ML1885c",MMAR_1004,MSMEG_1390,Mb0694,,,,,
Rv1715,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,1942659,1943573,.,+,0.0,fadB3,Thought to be involved in fatty acid degradation. FADB and FADA are the alpha and beta subunits of the multifunctional enzyme complex of the fatty acid degradation cycle [catalytic activity: (S)-3-hydroxybutanoyl-CoA + NADP+ = 3-acetoacetyl-CoA + NADPH].,Probable 3-hydroxybutyryl-CoA dehydrogenase FadB3 (beta-hydroxybutyryl-CoA dehydrogenase) (BHBD),"Rv1715, (MTV048.02), len: 304 aa. Probable fadB3, 3-hydroxybutyryl-CoA dehydrogenase, highly similar to many e.g. NP_107236.1|NC_002678 3-hydroxybutyryl-CoA dehydrogenase from Mesorhizobium loti (309 aa); NP_250319.1|NC_002516 probable 3-hydroxyacyl-CoA dehydrogenase from Pseudomonas aeruginosa (509 aa); P45856|HBD_BACSU probable 3-hydroxybutyryl-CoA dehydrogenase from Bacillus subtilis (287 aa), FASTA scores: opt: 488, E(): 1.5e-24, (38.7% identity in 279 aa overlap); etc. Could belong to the 3-hydroxyacyl-CoA dehydrogenase family.",L7N688,No,lipid metabolism,,Q7D836,L7N688,"GO:0050662,GO:0006631,GO:0055114,GO:0008691",1.1.1.157,,,,L7N688,,,MSMEG_6791,"Mb1742,Mb1743",,,,,
Rv1912c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,2158087,2159091,.,-,0.0,fadB5,Thought to be involved in fatty acid degradation. FADB and FADA are the alpha and beta subunits of the multifunctional enzyme complex of the fatty acid degradation cycle.,Possible oxidoreductase FadB5,"Rv1912c, (MTCY180.06), len: 334 aa. Possible fadB5, oxidoreductase, similar to various oxidoreductases: 3-hydroxyacyl-CoA dehydrogenase, quinone oxidoreductases, and polyketide synthases, e.g. NP_104067.1|NC_002678 probable oxidoreductase from Mesorhizobium loti (308 aa); NP_464140.1|NC_003210 protein similar to oxidoreductase from Listeria monocytogenes (313 aa); NP_193889.1|NC_003075 putative NADPH quinone oxidoreductase from Arabidopsis thaliana (325 aa); NP_001880.2|NM_001889 crystallin, zeta; quinone oxidoreductase; NADPH:quinone reductase from Homo sapiens (329 aa); part 2983 to 3197 of T17410 polyketide synthase type I from Streptomyces venezuelae (3739 aa); Q53927|SCBAC20F6.16 hydroxyacyl-CoA dehydrogenase from Streptomyces coelicolor (329 aa), FASTA scores: opt: 621, E(): 2e-30, (39.5% identity in 349 aa overlap); etc. Also similar to many hypothetical Mycobacterium tuberculosis proteins including: MTCY24G1.09, MTCY13D12.11, MTCY19H9.01, MTCY24G1.03, MTCY03A2.17c, etc. Contains quinone oxidoreductase/zeta-crystallin signature (PS01162).",O07721,No,lipid metabolism,,O07721,O07721,"GO:0055114,GO:0008270,GO:0003960",1.6.5.5,,,,O07721,ML2002,MMAR_2814,,Mb1947c,,,,,
Rv1679,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,1903299,1904420,.,+,0.0,fadE16,"Function unknown, but involvement in lipid degradation.",Possible acyl-CoA dehydrogenase FadE16,"Rv1679, (MTV047.14, MTCI125.01), len: 373 aa. Possible fadE16, acyl-CoA dehydrogenase, similar to acyl/butyryl-CoA dehydrogenases e.g. NP_244665.1|NC_002570 acyl-CoA dehydrogenase from Bacillus halodurans (380 aa); NP_000008.1|NM_000017 acyl-Coenzyme A dehydrogenase from Homo sapiens (412 aa); Z99113|BSUB0010_119 from Bacillus subtilis (380 aa), FASTA scores: opt: 439, E(): 3.4e-20, (29.6% identity in 287 aa overlap); etc. Weakly similar to many dehydrogenases and to P31571|CAIA_ECOLI probable carnitine operon oxidoreductase from Escherichia coli (380 aa), FASTA scores: opt: 109, E(): 0.0066, (28.6% identity in 98 aa overlap).",O53926,No,lipid metabolism,,O53926,O53926,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O53926,,,,Mb1706,,,,,
Rv1933c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,2183866,2184957,.,-,0.0,fadE18,"Function unknown, but supposed involvement in lipid degradation.",Probable acyl-CoA dehydrogenase FadE18,"Rv1933c, (MTCY09F9.31), len: 363 aa. Probable fadE18, acyl-CoA dehydrogenase, similar to many e.g. CAB61609.1|AL133210 putative acyl-CoA dehydrogenase from Streptomyces coelicolor (362 aa); NP_421282.1|NC_002696 acyl-CoA dehydrogenase family protein from Caulobacter crescentus (344 aa); ACDS_RAT|P15651 short-chain specific acyl-CoA dehydrogenase from Rattus norvegicus (Rat) (412 aa), fasta scores: opt: 239, E(): 2.1e-08, (28.4% identity in 331 aa overlap); etc. Also similar to others from Mycobacterium tuberculosis e.g. N-terminus of fadE22 (721 aa); fadE33 (318 aa); N-terminus of fadE34 (711 aa); etc. Could belong to the acyl-CoA dehydrogenases family.",P95281,No,lipid metabolism,,P95281,P95281,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P95281,,MMAR_2861,,Mb1968c,,,,,
Rv3274c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,3656920,3658089,.,-,0.0,fadE25,"Function unknown, but involved in lipid degradation [catalytic activity: acyl-CoA + ETF = 2,3-dehydroacyl-CoA + reduced ETF].",Probable acyl-CoA dehydrogenase FadE25,"Rv3274c, (MTCY71.14c), len: 389 aa. Probable fadE25, Acyl-CoA Dehydrogenase, equivalent to P46703|ACDP_MYCLE|FADE25|ACD|ML0737|B1308_F1_34 probable acyl-CoA dehydrogenase FADE25 from Mycobacterium leprae (389 aa), FASTA scores: opt: 2394, E(): 3.8e-143, (92.05% identity in 389 aa overlap). Also similar to many e.g. Q9RIQ5|fade fatty acid acyl-CoA dehydrogenase from Streptomyces lividans (385 aa), FASTA scores: opt: 1692, E(): 4.9e-99, (67.35% identity in 383 aa overlap); P45867|ACDA_BACSU|ACD from Bacillus subtilis (379 aa), FASTA scores: opt: 1212, E(): 7.2e-69, (51.85% identity in 376 aa overlap); Q9K6D1|ACDA|BH3798 from Bacillus halodurans (380 aa), FASTA scores: opt: 1209, E(): 1.1e-68, (51.7% identity in 377 aa overlap); P52042|ACDS_CLOAB|BCD from Clostridium acetobutylicum (379 aa), FASTA scores: opt: 1056, E(): 4.6e-59, (44.6% identity in 379 aa overlap); etc. Contains PS00072 Acyl-CoA dehydrogenases signature 1, PS00073 Acyl-CoA dehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",P9WQG1,No,lipid metabolism,,P63427,P9WQG1,"GO:0055114,GO:0003995",1.3.99.-,,,,P9WQG1,ML0737,MMAR_1262,MSMEG_1821,Mb3302c,,,,,
Rv3504,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,3922471,3923673,.,+,0.0,fadE26,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE26,"Rv3504, (MTV023.11), len: 400 aa. Probable fadE26, acyl-CoA dehydrogenase, similar to other acyl-CoA dehydrogenases from Mycobacterium tuberculosis e.g. P71858|FADE29|Rv3543c|MTCY03C7.13 (387 aa) FASTA scores: opt: 1031, E(): 7.5e-59, (46.25% identity in 402 aa overlap); and P95280|FADE17|Rv1934c|MTCY09F9.30 (409 aa), FASTA scores: opt: 617, E(): 3.1e-32, (32.6% identity in 423 aa overlap); etc. Also similar to others e.g. Q9A6G3|CC2131 from Caulobacter crescentus (403 aa) FASTA scores: opt: 710, E(): 3.2e-38, (33.4% identity in 413 aa overlap); Q9I4V2|PA1022 from Pseudomonas aeruginosa (381 aa), FASTA scores: opt: 522, E(): 3.7e-26, (34.1% identity in 358 aa overlap); Q9RJX2|SCF37.29c from Streptomyces coelicolor (393 aa), FASTA scores: opt: 509, E(): 2.6e-25, (34.45% identity in 363 aa overlap); etc. Could belong to the acyl-CoA dehydrogenases family.",I6YCA3,No,lipid metabolism,,O53549,I6YCA3,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6YCA3,"ML0357,ML0357c",MMAR_4992,MSMEG_5906,Mb3534,,,,,
Rv3039c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,3399419,3400183,.,-,0.0,echA17,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA17 (crotonase) (unsatured acyl-CoA hydratase) (enoyl hydrase),"Rv3039c, (MTV012.54c), len: 254 aa. Probable echA17, Enoyl-CoA Hydratase/Isomerase Superfamily member (crotonase). Similar to many e.g. Q9L1E6|SC3D11.16 putative enoyl-CoA hydratase from Streptomyces coelicolor (255 aa), FASTA scores: opt: 625, E(): 1.5e-30, (45.55% identity in 224 aa overlap); O07137||ECH8_MYCLE|ML2402|MLCB1306.05c probable enoyl-CoA hydratase ECHA8 from Mycobacterium leprae (257 aa), FASTA scores: opt: 448, E(): 6.4e-20, (35.3% identity in 235 aa overlap), P97087|CRT crotonase / enoyl-CoA hydratase from Clostridium thermosaccharolyticum (Thermoanaerobacterium thermosaccharolyticum) (259 aa), FASTA scores: opt: 420, E(): 3.1e-18, (31.2% identity in 234 aa overlap). Also similar to Mycobacterium tuberculosis AAK45356|O53418|Rv1070c|ECHA8|MT1100|MTV017.23c probable enoyl-CoA hydratase ECHA8 (257 aa), FASTA scores: opt: 450, E(): 4.9e-20, (36.4% identity in 226 aa overlap). Belongs to the enoyl-CoA hydratase/isomerase family.",P9WNN3,No,lipid metabolism,,O53286,P9WNN3,"GO:0006631,GO:0004300",4.2.1.17,,,,P9WNN3,"ML1724,ML1724c",MMAR_1662,MSMEG_2328,Mb3065c,,,,,
Rv3505,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,3923698,3924819,.,+,0.0,fadE27,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE27,"Rv3505, (MTV023.12), len: 373 aa. Probable fadE27, acyl-CoA dehydrogenase, similar to other acyl-CoA dehydrogenases from Mycobacterium tuberculosis e.g. P71857|FADE28|Rv3544c|MTCY03C7.12 (339 aa) FASTA scores: opt: 497, E(): 1.8e-22, (30.3% identity in 343 aa overlap); and P95281|FADE18|Rv1933c|MTCY09F9.31 (363 aa) FASTA scores: opt: 421, E(): 6.4e-18, (32.35% identity in 334 aa overlap). Also similar to other e.g. Q9A5G8|CC2479 from Caulobacter crescentus (344 aa), FASTA scores: opt: 425, E(): 3.5e-18, (30.75% identity in 351 aa overlap); Q9RJX3|SCF37.28c from Streptomyces coelicolor (362 aa) FASTA scores: opt: 317, E(): 1e-11, (32.8% identity in 372 aa overlap); Q9L8Q3|PDTORFO from Pseudomonas stutzeri (Pseudomonas perfectomarina) (513 aa), FASTA scores: opt: 301, E(): 1.2e-10, (25.9% identity in 394 aa overlap); etc. Could belong to the acyl-CoA dehydrogenases family.",I6Y3Q0,No,lipid metabolism,,O53550,I6Y3Q0,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6Y3Q0,"ML0356,ML0356c",MMAR_4993,MSMEG_5907,Mb3535,,,,,
Rv1070c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,1194270,1195043,.,-,0.0,echA8,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA8 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1070c, (MTV017.23c), len: 257 aa. Probable echA8, enoyl-CoA hydratase, equivalent to O07137|B1306.05c putative enoyl-CoA hydratase/isomerase from Mycobacterium leprae (257 aa), FASTA scores: opt: 1417, E(): 0, (86.4% identity in 257 aa overlap). Also highly similar to others e.g. NP_106219.1|NC_002678 enoyl CoA hydratase from Mesorhizobium loti (257 aa); L39265|RHMRPST_2 enoyl-CoA hydratase from Rhizobium melilotii (257 aa), FASTA scores: opt: 1100, E(): 0, (66.9% identity in 257 aa overlap); AAK18173.1|AF290950_5|AF290950|FadB1x enoyl-CoA hydratase from Pseudomonas putida (257 aa); etc. Contains PS00166 Enoyl-CoA hydratase/isomerase signature. Belongs to the enoyl-CoA hydratase/isomerase family.",P9WNN9,No,lipid metabolism,"3H81,3PZK",P64016,P9WNN9,"GO:0006631,GO:0004300",4.2.1.17,,,,P9WNN9,ML2402,MMAR_4396,MSMEG_5277,Mb1099c,,,,,
Rv1346,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,1510846,1512006,.,+,0.0,mbtN,Thought to be involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins,Acyl-CoA dehydrogenase MbtN,"Rv1346, (MTCY02B10.10), len: 386 aa. mbtN, acyl-CoA dehydrogenase, similar to many e.g. NP_251579.1|NC_002516 probable acyl-CoA dehydrogenase from Pseudomonas aeruginosa (386 aa); NP_036951.1|NM_012819|ACDL_RAT|P15650 acyl Coenzyme A dehydrogenase (long chain) from Rattus norvegicus (430 aa), FASTA scores: opt: 414, E(): 1.2e-18, (26.1% identity in 376 aa overlap); etc. Note that previously known as fadE14.",P9WQF9,No,lipid metabolism,,P63431,P9WQF9,"GO:0006826,GO:0055114,GO:0003995",1.3.99.-,,,,P9WQF9,,,MSMEG_2130,Mb1381,,,,,
Rv0215c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,257783,258856,.,-,0.0,fadE3,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE3,"Rv0215c, (MTCY08D5.10c), len: 357 aa. Probable fadE3, acyl- dehydrogenase, similar to many e.g. ACDB_BACSU|P45857 acyl-CoA dehydrogenase from B. subtilis (379 aa), FASTA scores: opt: 812, E(): 0, (39.5% identity in 354 aa overlap).",P96397,No,lipid metabolism,,P96397,P96397,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P96397,"ML2626,ML2626c","MMAR_0455,MMAR_4161",MSMEG_1991,Mb0221c,,,,,
Rv0905,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,1008207,1008938,.,+,0.0,echA6,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA6 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0905, (MTCY31.33), len: 243 aa. Possible echA6, enoyl-CoA hydratase, highly similar to ML15184|U15184 enoyl-CoA hydratase from Mycobacterium leprae (247 aa), FASTA score: (85.8% identity in 247 aa overlap). Also similar to many e.g. NP_250320.1|NC_002516 probable enoyl-CoA hydratase/isomerase from Pseudomonas aeruginosa (261 aa); NP_415911.1|NC_000913 putative enzyme from Escherichia coli strain K12 (255 aa); P24162|ECHH_RHOCA|FADB1 enoyl-CoA hydratase homolog from Rhodobacter capsulatus (Rhodopseudomonas capsulata) (257 aa), FASTA scores: opt: 404, E():7.8e-21, (37.3% identity in 249 aa overlap); etc.",P9WNP1,No,lipid metabolism,3HE2,P64014,P9WNP1,"GO:0006631,GO:0004300",4.2.1.17,,,,P9WNP1,"ML2118,ML2118c",MMAR_4625,MSMEG_5639,Mb0929,,,,,
Rv0971c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,1081775,1082584,.,-,0.0,echA7,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA7 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0971c, (MTCY10D7.03), len: 269 aa. Probable echA7, enoyl-CoA hydratase, similar to many e.g. CAB95895.1|AL359988 putative enoyl CoA hydratase from Streptomyces coelicolor (247 aa); P24162|ECHH_RHOCA enoyl-CoA hydratase from Rhodobacter capsulatus (257 aa), FASTA scores: opt: 369, E(): 2.6e-15, (33.7% identity in 246 aa overlap); etc.",P71540,No,lipid metabolism,,P71540,P71540,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,P71540,ML0168,MMAR_4536,MSMEG_5495,Mb0996c,,,,,
Rv1934c,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,2184959,2186188,.,-,0.0,fadE17,"Function unknown, but supposed involvement in lipid degradation.",Probable acyl-CoA dehydrogenase FadE17,"Rv1934c, (MTCY09F9.30), len: 409 aa. Probable fadE17, acyl-CoA dehydrogenase, highly similar to ACD_MYCLE|P46703 acyl-CoA dehydrogenase from Mycobacterium leprae (389 aa), FASTA scores: opt: 414, E(): 2.6e-19, (28.3% identity in 407 aa overlap). Also similar to many e.g. NP_249713.1|NC_002516 probable acyl-CoA dehydrogenase from Pseudomonas aeruginosa (381 aa); NP_420614.1|NC_002696 acyl-CoA dehydrogenase family protein from Caulobacter crescentus (355 aa); CAB61610.1|AL133210 putative acyl-CoA dehydrogenase from Streptomyces coelicolor (393 aa); etc. Also similar to others from Mycobacterium tuberculosis e.g. fadE30 (385 aa); fadE31 (377 aa); C-terminus of fadE34 (711 aa); etc. Could belong to the acyl-CoA dehydrogenases family.",P95280,No,lipid metabolism,,P95280,P95280,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P95280,,MMAR_2862,,Mb1969c,,,,,
Rv0231,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,276058,277764,.,+,0.0,fadE4,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE4,"Rv0231, (MTCY08D5.27), len: 568 aa. Probable fadE4, acyl-CoA dehydrogenase, similar to many e.g. O29752 acyl-CoA dehydrogenase (ACD-3) from Archaeoglobus fulgidus (576 aa), FASTA scores: opt: 1788, E(): 0, (51.0% identity in 577 aa overlap); ACDB_BACSU|P45857 acyl-CoA dehydrogenase from Bacillus subtilis (379 aa), FASTA scores: opt: 232, E(): 2.2e- 08, (21.6% identity in 291 aa overlap).",P96414,No,lipid metabolism,,P96414,P96414,"GO:0055114,GO:0003995",1.3.99.-,,,,P96414,"ML2578,ML2578c",MMAR_0488,,Mb0236,,,,,
Rv2679,FAD_27,0.746031746031746,0,NC_000962.3,Mycobrowser_v4,CDS,2995115,2995945,.,+,0.0,echA15,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA15 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv2679, (MTV010.03), len: 276 aa. Probable echA15, enoyl-CoA hydratase, similar to P53526|ECHC_MYCLE|ECHA12|ML1241|MLCB1610.01|B1170_C2_224 probable enoyl-CoA hydratase from Mycobacterium leprae (294 aa), FASTA scores: opt: 368, E(): 2.5e-16, (32.15% identity in 277 aa overlap). Also highly similar to Q9RXX1|DR0184 from Deinococcus radiodurans (273 aa), FASTA scores: opt: 993, E(): 2.2e-56, (58.15% identity in 263 aa overlap); and similar to many e.g. Q9ETY7|PACA|PAAG from Azoarcus evansii (273 aa), FASTA scores: opt: 396, E(): 3.8e-18, (34.9% identity in 258 aa overlap); O29299|AF0963|FAD-3 from Archaeoglobus fulgidus (259 aa), FASTA scores: opt: 363, E(): 4.7e-16, (30.4% identity in 250 aa overlap); P77467|PAAG_ECOLI|B1394 from Escherichia coli strain W (262 aa), FASTA scores: opt: 357, E(): 1.1e-15, (31.75% identity in 252 aa overlap); etc. Also similar to O53163|ECHC_MYCTU|ECHA12|FADB2|Rv1472|MT1518|MTV007.19 enoyl-CoA hydratase from Mycobacterium tuberculosis (285 aa), FASTA scores: opt: 355, E(): 1.6e-15, (31.3% identity in 265 aa overlap); and O06542|ECHA10|Rv1142c|MTCI65.09c|Z95584 enoyl-CoA hydratase from Mycobacterium tuberculosis (268 aa). Contains PS00166 Enoyl-CoA hydratase/isomerase signature. Belongs to the enoyl-CoA hydratase/isomerase family.",I6YA03,No,lipid metabolism,,O53232,I6YA03,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6YA03,"ML1042,ML1042c",MMAR_2037,,Mb2698,,,,,
